 1.80000000000000000e+01 3.73006817188955964e+01 2.10397701146322808e-01
 1.82500000000000000e+01 3.75374116401170568e+01 2.25978750330638800e-01
 1.85000000000000000e+01 3.75741890868374071e+01 2.41283451452496883e-01
 1.87500000000000000e+01 3.74320306366242477e+01 2.56243671476647283e-01
 1.90000000000000000e+01 3.71315631581216721e+01 2.70803907782529107e-01
 1.92500000000000000e+01 3.66927014794591244e+01 2.84920424825871488e-01
 1.95000000000000000e+01 3.61343913149192488e+01 2.98560064828904348e-01
 1.97500000000000000e+01 3.54744143365035214e+01 3.11698855460586843e-01
 2.00000000000000000e+01 3.47292512239402740e+01 3.24320533412432166e-01
 2.02500000000000000e+01 3.39139972333097930e+01 3.36415085384962509e-01
 2.05000000000000000e+01 3.30423237722754024e+01 3.47977384539309875e-01
 2.07500000000000000e+01 3.21264788570281326e+01 3.59005976005484506e-01
 2.10000000000000000e+01 3.11773191780343382e+01 3.69502042660958208e-01
 2.12500000000000000e+01 3.02043667519953658e+01 3.79468563639524248e-01
 2.15000000000000000e+01 2.92158836819916203e+01 3.88909663374303549e-01
 2.17500000000000000e+01 2.82189592784710150e+01 3.97830138258413180e-01
 2.20000000000000000e+01 2.72196046162530614e+01 4.06235140752674362e-01
 2.22500000000000000e+01 2.62228504436914314e+01 4.14129996419255686e-01
 2.25000000000000000e+01 2.52328451677223917e+01 4.21520127373907483e-01
 2.27500000000000000e+01 2.42529503795924519e+01 4.28411055555003528e-01
 2.30000000000000000e+01 2.32858320421658505e+01 4.34808460599216906e-01
 2.32500000000000000e+01 2.23335460231223983e+01 4.40718269632650872e-01
 2.35000000000000000e+01 2.13976171286869494e+01 4.46146759600140830e-01
 2.37500000000000000e+01 2.04791111742161895e+01 4.51100656546276402e-01
 2.40000000000000000e+01 1.95786999284340943e+01 4.55587220226897294e-01
 2.42500000000000000e+01 1.86967189964991327e+01 4.59614306293442076e-01
 2.45000000000000000e+01 1.78332188733551220e+01 4.63190401821528264e-01
 2.47500000000000000e+01 1.69880095130464426e+01 4.66324632974576825e-01
 2.50000000000000000e+01 1.61606988315703575e+01 4.69026745995681338e-01
 2.52500000000000000e+01 1.53507255993429350e+01 4.71307064467198555e-01
 2.55000000000000000e+01 1.45573871924132980e+01 4.73176426889746149e-01
 2.57500000000000000e+01 1.37798626659887820e+01 4.74646109180017539e-01
 2.60000000000000000e+01 1.30172315953050752e+01 4.75727736770437337e-01
 2.62500000000000000e+01 1.22684891020088056e+01 4.76433190727532874e-01
 2.65000000000000000e+01 1.15325574527290993e+01 4.76774511803858936e-01
 2.67500000000000000e+01 1.08082945834015707e+01 4.76763805703106391e-01
 2.70000000000000000e+01 1.00944998706768629e+01 4.76413152154773589e-01
 2.72500000000000000e+01 9.38991744261732464e+00 4.75734519728371941e-01
 2.75000000000000000e+01 8.69323729701044989e+00 4.74739687712608494e-01
 2.77500000000000000e+01 8.00309447929362427e+00 4.73440175869864643e-01
 2.80000000000000000e+01 7.31806656591782989e+00 4.71847182463992487e-01
 2.82500000000000000e+01 6.63666970614394458e+00 4.69971530652955993e-01
 2.85000000000000000e+01 5.95735349966146455e+00 4.67823623133109379e-01
 2.87500000000000000e+01 5.27849503384206553e+00 4.65413404810678943e-01
 2.90000000000000000e+01 4.59839247868937129e+00 4.62750333247961554e-01
 2.92500000000000000e+01 3.91525874639244886e+00 4.59843356675769088e-01
 2.95000000000000000e+01 3.22721587328325299e+00 4.56700899468456267e-01
 2.97500000000000000e+01 2.53229098231108463e+00 4.53330855131898636e-01
 3.00000000000000000e+01 1.82841493967217916e+00 4.49740587045419471e-01
 3.02500000000000000e+01 1.11342513151663347e+00 4.45936937410899681e-01
 3.05000000000000000e+01 3.85074148697433394e-01 4.41926245077003399e-01
 3.07500000000000000e+01 -3.58953442631858799e-01 4.37714373098350207e-01
 3.10000000000000000e+01 -1.12101369475024759e+00 4.33306747025502537e-01
 3.12500000000000000e+01 -1.90346241215293643e+00 4.28708404960282341e-01
 3.15000000000000000e+01 -2.70859794800739673e+00 4.23924060303776495e-01
 3.17500000000000000e+01 -3.53858512676799997e+00 4.18958177821380062e-01
 3.20000000000000000e+01 -4.39535870367727277e+00 4.13815063108923742e-01
 3.22500000000000000e+01 -5.28050654335145087e+00 4.08498964749179683e-01
 3.25000000000000000e+01 -6.19513544708528308e+00 4.03014187425047687e-01
 3.27500000000000000e+01 -7.13972625537632588e+00 3.97365213090963232e-01
 3.30000000000000000e+01 -8.11398915922032238e+00 3.91556826149398907e-01
 3.32500000000000000e+01 -9.11673431595292172e+00 3.85594237634399151e-01
 3.35000000000000000e+01 -1.01457757285193519e+01 3.79483202870103842e-01
 3.37500000000000000e+01 -1.11978865833508063e+01 3.73230127084799912e-01
 3.40000000000000000e+01 -1.22688208063394715e+01 3.66842154028036604e-01
 3.42500000000000000e+01 -1.33534082878652285e+01 3.60327233619206044e-01
 3.45000000000000000e+01 -1.44457210820924669e+01 3.53694165807993899e-01
 3.47500000000000000e+01 -1.55392970971036917e+01 3.46952618907840182e-01
 3.50000000000000000e+01 -1.66273990605553941e+01 3.40113121538579921e-01
 3.52500000000000000e+01 -1.77032820856972535e+01 3.33187028006570019e-01
 3.55000000000000000e+01 -1.87604438698965481e+01 3.26186457600031510e-01
 3.57500000000000000e+01 -1.97928367578315054e+01 3.19124209039148066e-01
 3.60000000000000000e+01 -2.07950287721013076e+01 3.12013652264363617e-01
 3.62500000000000000e+01 -2.17623090869836631e+01 3.04868600814468094e-01
 3.65000000000000000e+01 -2.26907405302713912e+01 2.97703169081670604e-01
 3.67500000000000000e+01 -2.35771665762086435e+01 2.90531619548667963e-01
 3.70000000000000000e+01 -2.44191827741833904e+01 2.83368205568399589e-01
 3.72500000000000000e+01 -2.52150830326335438e+01 2.76227015276675592e-01
 3.75000000000000000e+01 -2.59637902801739067e+01 2.69121821850706933e-01
 3.77500000000000000e+01 -2.66647793913485280e+01 2.62065944624160774e-01
 3.80000000000000000e+01 -2.73179983936821245e+01 2.55072124654117605e-01
 3.82500000000000000e+01 -2.79237921934078983e+01 2.48152417322827279e-01
 3.85000000000000000e+01 -2.84828315421742211e+01 2.41318103547417756e-01
 3.87500000000000000e+01 -2.89960487763775419e+01 2.34579620238833053e-01
 3.90000000000000000e+01 -2.94645809855424616e+01 2.27946509845813550e-01
 3.92500000000000000e+01 -2.98897206625272105e+01 2.21427388165528538e-01
 3.95000000000000000e+01 -3.02728735005358729e+01 2.15029929105654244e-01
 3.97500000000000000e+01 -3.06155227755443562e+01 2.08760864736083490e-01
 4.00000000000000000e+01 -3.09191996409580412e+01 2.02625998756453485e-01
 4.02500000000000000e+01 -3.11854586268466534e+01 1.96630231408202544e-01
 4.05000000000000000e+01 -3.14158576509145888e+01 1.90777593855281008e-01
 4.07500000000000000e+01 -3.16119418923110551e+01 1.85071290124780186e-01
 4.10000000000000000e+01 -3.17752309385514238e+01 1.79513744818175169e-01
 4.12500000000000000e+01 -3.19072086809855548e+01 1.74106654958609719e-01
 4.15000000000000000e+01 -3.20093154995739226e+01 1.68851044515415244e-01
 4.17500000000000000e+01 -3.20829423397450029e+01 1.63747320332314317e-01
 4.20000000000000000e+01 -3.21294263409329233e+01 1.58795328371538813e-01
 4.22500000000000000e+01 -3.21500477272029670e+01 1.53994409365711654e-01
 4.25000000000000000e+01 -3.21460277149920586e+01 1.49343453138084364e-01
 4.27500000000000000e+01 -3.21185272316402290e+01 1.44840951006522473e-01
 4.30000000000000000e+01 -3.20686462715017626e+01 1.40485045825733540e-01
 4.32500000000000000e+01 -3.19974237445347569e+01 1.36273579344927953e-01
 4.35000000000000000e+01 -3.19058376959367074e+01 1.32204136664454103e-01
 4.37500000000000000e+01 -3.17948057951681911e+01 1.28274087665590064e-01
 4.40000000000000000e+01 -3.16651860090925936e+01 1.24480625363622394e-01
 4.42500000000000000e+01 -3.15177773874115097e+01 1.20820801196862906e-01
 4.45000000000000000e+01 -3.13533208994900754e+01 1.17291557314744180e-01
 4.47500000000000000e+01 -3.11725002703836012e+01 1.13889755968040490e-01
 4.50000000000000000e+01 -3.09759427706812964e+01 1.10612206135016683e-01
 4.52500000000000000e+01 -3.07642199199064912e+01 1.07455687540293152e-01
 4.55000000000000000e+01 -3.05378480668393202e+01 1.04416972239728387e-01
 4.57500000000000000e+01 -3.02972888123943420e+01 1.01492843955862388e-01
 4.60000000000000000e+01 -3.00429492416857471e+01 9.86801153555346700e-02
 4.62500000000000000e+01 -2.97751819316971762e+01 9.59756434651890394e-02
 4.65000000000000000e+01 -2.94942846995492332e+01 9.33763434210130860e-02
 4.67500000000000000e+01 -2.92005000536880992e+01 9.08792007512628647e-02
 4.70000000000000000e+01 -2.88940143063171035e+01 8.84812823876615917e-02
 4.72500000000000000e+01 -2.85749562999184654e+01 8.61797466023626196e-02
 4.75000000000000000e+01 -2.82433956935600818e+01 8.39718520673430474e-02
 4.77500000000000000e+01 -2.78993407455712088e+01 8.18549662349707663e-02
 4.80000000000000000e+01 -2.75427355177266797e+01 7.98265732426383240e-02
 4.82500000000000000e+01 -2.71734564118119017e+01 7.78842815516520431e-02
 4.85000000000000000e+01 -2.67913079317129181e+01 7.60258315420228314e-02
 4.87500000000000000e+01 -2.63960175421636087e+01 7.42491033016701441e-02
 4.90000000000000000e+01 -2.59872294679209759e+01 7.25521248723869083e-02
 4.92500000000000000e+01 -2.55644972430535518e+01 7.09330812477354244e-02
 4.95000000000000000e+01 -2.51272747774370728e+01 6.93903244624987231e-02
 4.97500000000000000e+01 -2.46749056541474268e+01 6.79223851729214567e-02
 5.00000000000000000e+01 -2.42066103042260075e+01 6.65279862064913907e-02
 5.02500000000000000e+01 -2.37214706203689936e+01 6.52060586659112262e-02
 5.05000000000000000e+01 -2.32184114633878629e+01 6.39557613131035152e-02
 5.07500000000000000e+01 -2.26961783782115134e+01 6.27765041479604324e-02
 5.10000000000000000e+01 -2.21533106612083337e+01 6.16679773504633655e-02
 5.12500000000000000e+01 -2.15881086967057847e+01 6.06301870983482413e-02
 5.15000000000000000e+01 -2.09985941937965386e+01 5.96635002408427984e-02
 5.17500000000000000e+01 -2.03824615874501021e+01 5.87687004529191537e-02
 5.20000000000000000e+01 -1.97370183997685302e+01 5.79470593880033816e-02
 5.22500000000000000e+01 -1.90591117647589563e+01 5.72004275991160743e-02
 5.25000000000000000e+01 -1.83450375813942586e+01 5.65313517708410998e-02
 5.27500000000000000e+01 -1.75904278638009828e+01 5.59432273397741237e-02
 5.30000000000000000e+01 -1.67901108248887532e+01 5.54404992447352571e-02
 5.32500000000000000e+01 -1.59379371592175918e+01 5.50289288932686374e-02
 5.35000000000000000e+01 -1.50265651547129604e+01 5.47159532940972859e-02
 5.37500000000000000e+01 -1.40471973020809529e+01 5.45111739381791069e-02
 5.40000000000000000e+01 -1.29892633820511278e+01 5.44270302402631370e-02
 5.42500000000000000e+01 -1.18400524862252059e+01 5.44797376907794617e-02
 5.45000000000000000e+01 -1.05843147909858164e+01 5.46906073101052354e-02
 5.47500000000000000e+01 -9.20389385434033613e+00 5.50879127015972622e-02
 5.50000000000000000e+01 -7.67752996291634293e+00 5.57095306707252533e-02
 5.52500000000000000e+01 -5.98112022465784321e+00 5.66066290750103993e-02
 5.55000000000000000e+01 -4.08895070465256794e+00 5.78486382546856692e-02
 5.57500000000000000e+01 -1.97668706376572434e+00 5.95294309904972965e-02
 5.60000000000000000e+01 3.73013535409671526e-01 6.17736666268991486e-02
 5.62500000000000000e+01 2.96210011575401033e+00 6.47401375659433231e-02
 5.65000000000000000e+01 5.76787206573922706e+00 6.86158930223787072e-02
 5.67500000000000000e+01 8.73768222146801499e+00 7.35937149447588035e-02
 5.70000000000000000e+01 1.17928177494583437e+01 7.98320486269895324e-02
 5.72500000000000000e+01 1.48418484038463561e+01 8.74119778518833157e-02
 5.75000000000000000e+01 1.77970424307376334e+01 9.63158744501455000e-02
 5.77500000000000000e+01 2.05862475951890147e+01 1.06439870629956204e-01
 5.80000000000000000e+01 2.31573697936670619e+01 1.17627878067970412e-01
 5.82500000000000000e+01 2.54772752131475357e+01 1.29705434070652409e-01
 5.85000000000000000e+01 2.75282240110787484e+01 1.42501207377656897e-01
 5.87500000000000000e+01 2.93039969261582414e+01 1.55856206363923333e-01
 5.90000000000000000e+01 3.08066437212927120e+01 1.69625737994800324e-01
 5.92500000000000000e+01 3.20440328944260813e+01 1.83678581011775421e-01
 5.95000000000000000e+01 3.30280812778159287e+01 1.97895764338347102e-01
 5.97500000000000000e+01 3.37734792252703144e+01 2.12169774972534558e-01
 6.00000000000000000e+01 3.42967535950969449e+01 2.26404237291503968e-01
 6.02500000000000000e+01 3.46155565229457025e+01 2.40513840865602457e-01
 6.05000000000000000e+01 3.47481079526070644e+01 2.54424278202748488e-01
 6.07500000000000000e+01 3.47127484390289425e+01 2.68072027589435546e-01
 6.10000000000000000e+01 3.45275769789359614e+01 2.81403903347646478e-01
 6.12500000000000000e+01 3.42101592740986504e+01 2.94376366584145788e-01
 6.15000000000000000e+01 3.37772974518795621e+01 3.06954636125513047e-01
 6.17500000000000000e+01 3.32448548275254083e+01 3.19111663535496304e-01
 6.20000000000000000e+01 3.26276301682722547e+01 3.30827043024862877e-01
 6.22500000000000000e+01 3.19392760042140900e+01 3.42085922366597683e-01
 6.25000000000000000e+01 3.11922553621079182e+01 3.52877969590875862e-01
 6.27500000000000000e+01 3.03978311650511799e+01 3.63196436057250049e-01
 6.30000000000000000e+01 2.95660825704908490e+01 3.73037342085471235e-01
 6.32500000000000000e+01 2.87059427406423602e+01 3.82398798241688265e-01
 6.35000000000000000e+01 2.78252529298040585e+01 3.91280464417465668e-01
 6.37500000000000000e+01 2.69308282862094011e+01 3.99683140275125526e-01
 6.40000000000000000e+01 2.60285313513493541e+01 4.07608474419979494e-01
 6.42500000000000000e+01 2.51233498516631180e+01 4.15058775590522067e-01
 6.45000000000000000e+01 2.42194759799854324e+01 4.22036906955641944e-01
 6.47500000000000000e+01 2.33203849311070570e+01 4.28546243978802532e-01
 6.50000000000000000e+01 2.24289109703632583e+01 4.34590676959768163e-01
 6.52500000000000000e+01 2.15473197669350256e+01 4.40174641007573586e-01
 6.55000000000000000e+01 2.06773761109179475e+01 4.45303158552991463e-01
 6.57500000000000000e+01 1.98204064557816615e+01 4.49981882302463998e-01
 6.60000000000000000e+01 1.89773559891329704e+01 4.54217129512216100e-01
 6.62500000000000000e+01 1.81488401401417114e+01 4.58015901392320401e-01
 6.65000000000000000e+01 1.73351905881307466e+01 4.61385884146624570e-01
 6.67500000000000000e+01 1.65364959506898046e+01 4.64335430475769084e-01
 6.70000000000000000e+01 1.57526374082603233e+01 4.66873522231329607e-01
 6.72500000000000000e+01 1.49833195721022197e+01 4.69009716276842237e-01
 6.75000000000000000e+01 1.42280969299356332e+01 4.70754076500065954e-01
 6.77500000000000000e+01 1.34863962136544746e+01 4.72117095380111040e-01
 6.80000000000000000e+01 1.27575350308609199e+01 4.73109608616187949e-01
 6.82500000000000000e+01 1.20407370903576858e+01 4.73742706155871829e-01
 6.85000000000000000e+01 1.13351443342952631e+01 4.74027642604536392e-01
 6.87500000000000000e+01 1.06398262690170533e+01 4.73975749531149682e-01
 6.90000000000000000e+01 9.95378676500598125e+00 4.73598351673785334e-01
 6.92500000000000000e+01 9.27596857570737754e+00 4.72906688541341047e-01
 6.95000000000000000e+01 8.60525580729488482e+00 4.71911842441945228e-01
 6.97500000000000000e+01 7.94047455863289464e+00 4.70624673566245544e-01
 7.00000000000000000e+01 7.28039194495552877e+00 4.69055762427386613e-01
 7.02500000000000000e+01 6.62371372267439451e+00 4.67215359713064271e-01
 7.05000000000000000e+01 5.96908074929651189e+00 4.65113343437009497e-01
 7.07500000000000000e+01 5.31506454537127926e+00 4.62759183182500922e-01
 7.10000000000000000e+01 4.66016227911695857e+00 4.60161911202012996e-01
 7.12500000000000000e+01 4.00279157407873321e+00 4.57330100167046116e-01
 7.15000000000000000e+01 3.34128565162133118e+00 4.54271847442457521e-01
 7.17500000000000000e+01 2.67388946921389881e+00 4.50994765881905402e-01
 7.20000000000000000e+01 1.99875770755390869e+00 4.47505981296366206e-01
 7.22500000000000000e+01 1.31395569747947105e+00 4.43812136925582135e-01
 7.25000000000000000e+01 6.17464659178622255e-01 4.39919405429453514e-01
 7.27500000000000000e+01 -9.28070598675844183e-02 4.35833509095206240e-01
 7.30000000000000000e+01 -8.19004741649927759e-01 4.31559749103230417e-01
 7.32500000000000000e+01 -1.56329776460970171e+00 4.27103044779515217e-01
 7.35000000000000000e+01 -2.32783733912300983e+00 4.22467983748556042e-01
 7.37500000000000000e+01 -3.11469914818493621e+00 4.17658883745970155e-01
 7.40000000000000000e+01 -3.92580899510118986e+00 4.12679866514418958e-01
 7.42500000000000000e+01 -4.76285058539943051e+00 4.07534943660228632e-01
 7.45000000000000000e+01 -5.62715631579058595e+00 4.02228113586245051e-01
 7.47500000000000000e+01 -6.51958448952002279e+00 3.96763467673663106e-01
 7.50000000000000000e+01 -7.44038963332886460e+00 3.91145302848075194e-01
 7.52500000000000000e+01 -8.38909619361296244e+00 3.85378236670885277e-01
 7.55000000000000000e+01 -9.36438914609346895e+00 3.79467320317620926e-01
 7.57500000000000000e+01 -1.03640369940415127e+01 3.73418144402925645e-01
 7.60000000000000000e+01 -1.13848622229758725e+01 3.67236932689878837e-01
 7.62500000000000000e+01 -1.24227708065787681e+01 3.60930619273318376e-01
 7.65000000000000000e+01 -1.34728458311503143e+01 3.54506905730182065e-01
 7.67500000000000000e+01 -1.45295017103999715e+01 3.47974295785190124e-01
 7.70000000000000000e+01 -1.55866866283885610e+01 3.41342106051856553e-01
 7.72500000000000000e+01 -1.66381139035603773e+01 3.34620452264991097e-01
 7.75000000000000000e+01 -1.76774995827245185e+01 3.27820211128065142e-01
 7.77500000000000000e+01 -1.86987843669539586e+01 3.20952958551503686e-01
 7.80000000000000000e+01 -1.96963223531186031e+01 3.14030885763778189e-01
 7.82500000000000000e+01 -2.06650255911023528e+01 3.07066695584273019e-01
 7.85000000000000000e+01 -2.16004603960281152e+01 3.00073482012676140e-01
 7.87500000000000000e+01 -2.24988973113175916e+01 2.93064597100015756e-01
 7.90000000000000000e+01 -2.33573207977947810e+01 2.86053509685857965e-01
 7.92500000000000000e+01 -2.41734069568627348e+01 2.79053660908177514e-01
 7.95000000000000000e+01 -2.49454781593163020e+01 2.72078321369727316e-01
 7.97500000000000000e+01 -2.56724428353612666e+01 2.65140454493224931e-01
 8.00000000000000000e+01 -2.63537273955810072e+01 2.58252589981375957e-01
 8.02500000000000000e+01 -2.69892057137217982e+01 2.51426710506087114e-01
 8.05000000000000000e+01 -2.75791300946279385e+01 2.44674153877602024e-01
 8.07500000000000000e+01 -2.81240663344888375e+01 2.38005532070971110e-01
 8.10000000000000000e+01 -2.86248344212167005e+01 2.31430667677347435e-01
 8.12500000000000000e+01 -2.90824556245390582e+01 2.24958547642980039e-01
 8.15000000000000000e+01 -2.94981061593194482e+01 2.18597293581898805e-01
 8.17500000000000000e+01 -2.98730772291924218e+01 2.12354147505850382e-01
 8.20000000000000000e+01 -3.02087410267085126e+01 2.06235471502257295e-01
 8.22500000000000000e+01 -3.05065221413531731e+01 2.00246759695522941e-01
 8.25000000000000000e+01 -3.07678737756316316e+01 1.94392660732381040e-01
 8.27500000000000000e+01 -3.09942581668566390e+01 1.88677009019995290e-01
 8.30000000000000000e+01 -3.11871306398612198e+01 1.83102862998067800e-01
 8.32500000000000000e+01 -3.13479267604832827e+01 1.77672548826494803e-01
 8.35000000000000000e+01 -3.14780521123919570e+01 1.72387708003236190e-01
 8.37500000000000000e+01 -3.15788742747873918e+01 1.67249347580412072e-01
 8.40000000000000000e+01 -3.16517166320547787e+01 1.62257891809880567e-01
 8.42500000000000000e+01 -3.16978536964690321e+01 1.57413234214562214e-01
 8.45000000000000000e+01 -3.17185076704402142e+01 1.52714789242422266e-01
 8.47500000000000000e+01 -3.17148460151434080e+01 1.48161542811901026e-01
 8.50000000000000000e+01 -3.16879798276913718e+01 1.43752101197752169e-01
 8.52500000000000000e+01 -3.16389628595307890e+01 1.39484737832952732e-01
 8.55000000000000000e+01 -3.15687910348512162e+01 1.35357437714777207e-01
 8.57500000000000000e+01 -3.14784023499232148e+01 1.31367939201183670e-01
 8.60000000000000000e+01 -3.13686770528712096e+01 1.27513773067784580e-01
 8.62500000000000000e+01 -3.12404380188595532e+01 1.23792298766672054e-01
 8.65000000000000000e+01 -3.10944512484140461e+01 1.20200737887293282e-01
 8.67500000000000000e+01 -3.09314264269585344e+01 1.16736204867617002e-01
 8.70000000000000000e+01 -3.07520174919131648e+01 1.13395735042255280e-01
 8.72500000000000000e+01 -3.05568231601257132e+01 1.10176310144270498e-01
 8.75000000000000000e+01 -3.03463873731923108e+01 1.07074881400335650e-01
 8.77500000000000000e+01 -3.01211996215260811e+01 1.04088390375898579e-01
 8.80000000000000000e+01 -2.98816951099654311e+01 1.01213787739122874e-01
 8.82500000000000000e+01 -2.96282547283490914e+01 9.84480501206567854e-02
 8.85000000000000000e+01 -2.93612047898504542e+01 9.57881952516519281e-02
 8.87500000000000000e+01 -2.90808164979428518e+01 9.32312955657819964e-02
 8.90000000000000000e+01 -2.87873050995954713e+01 9.07744904531019720e-02
 8.92500000000000000e+01 -2.84808286775588968e+01 8.84149973552053325e-02
 8.95000000000000000e+01 -2.81614865282105313e+01 8.61501218930202650e-02
 8.97500000000000000e+01 -2.78293170631416089e+01 8.39772672214855881e-02
 9.00000000000000000e+01 -2.74842951621390092e+01 8.18939428100472072e-02
 9.02500000000000000e+01 -2.71263288919977228e+01 7.98977728552827393e-02
 9.05000000000000000e+01 -2.67552554891073839e+01 7.79865045429919690e-02
 9.07500000000000000e+01 -2.63708364832288211e+01 7.61580163929793941e-02
 9.10000000000000000e+01 -2.59727518143308203e+01 7.44103269419850027e-02
 9.12500000000000000e+01 -2.55605927625222371e+01 7.27416040506817380e-02
 9.15000000000000000e+01 -2.51338534713452262e+01 7.11501751618114631e-02
 9.17500000000000000e+01 -2.46919207948604615e+01 6.96345388916326663e-02
 9.20000000000000000e+01 -2.42340621362882622e+01 6.81933784102683460e-02
 9.22500000000000000e+01 -2.37594108668747950e+01 6.68255771641971530e-02
 9.25000000000000000e+01 -2.32669488134536309e+01 6.55302376241497231e-02
